,VFINX,VEXMX,NAESX,VEURX,VPACX,VBINX,VIVAX,VEIEX,VIMSX,VISGX,VISVX,QQQ,VBIAX,VGSLX
2001-08-31,-0.06254521894548713,0.02067916756971786,0.013919775131855563,0.028530584289614316,0.0013696796695920471,0.006012126451203539,-0.004756049603531015,0.024879487708977202,0.01599171766947874,-0.002709192832306598,0.013414510693658826,-0.02856751829937816,-9.164420496826642e-05,0.0
2001-09-28,-0.08083074434726499,-0.03978621591645089,-0.00807569781194048,-0.014002033494959723,-0.02360842724859684,0.007934771840903097,-0.010595841410347556,-0.0296028640200921,-0.0121540834177193,0.0031792090602136835,-0.006685214385728416,-0.112789629173624,8.312966070234823e-05,0.0
2001-10-31,0.01915456059975008,0.031354867755892295,0.006408152961468086,0.0071373027520356715,-0.01631483665021388,0.006416303930995751,-0.018523786654140034,0.037650793365005424,0.009099015702352414,-0.010327644069531641,0.0015270171711454852,0.1084503356859851,0.0005593912097943479,0.0
2001-11-30,0.07673226729334838,-0.0054896516862837225,0.001024301934957686,-0.03836604326351805,-0.015391918058602128,-0.008943524878332734,-0.010592337574893904,0.0525438663952266,0.0016591839668404496,-0.014885957143433673,0.006871871104593155,-0.008378829923577927,-2.8365270479252525e-05,0.0
2001-12-31,0.008798335505860299,0.043504332832134965,0.007325563266469048,0.009113354063753784,-0.06843605778189871,-0.002170282799101886,0.0033011172119765102,0.07061283076093652,0.0167546622658827,-0.0014314565219521597,0.017140671020207374,0.009332513947973915,-0.0003673751991982114,-0.019714956439189538
2002-01-31,-0.014537831712154049,-0.002426948923542834,0.007584254373952281,-0.037592524174949425,-0.02129752890551305,0.005936470587222503,-0.01150511554751001,0.08301729533769933,0.010562330071420746,0.0007023469862591581,0.033131528866912674,0.01687737421712822,0.0005117221583123173,-0.03649519528523341
2002-02-28,-0.01925978531723226,-0.006841424198507098,0.000679992280441407,0.019667577194136966,0.029271371352826224,0.004350566024694552,0.008399226666761156,0.02241815149093269,0.0187764304988025,-0.0046199470543998936,0.010256517898695222,-0.06315198325419483,-0.00010767190188784408,-0.01399460949490302
2002-03-28,0.037577358982441536,0.02685440375463044,0.013422586719159496,0.011229089359088458,0.029876657790178424,-0.0065544551264603915,0.005695342014911391,-0.02956234803611492,0.01318286229270415,-0.006235928309527933,-0.002087572806818025,0.040279335103025574,-0.0004010903005554796,0.003661001106764622
2002-04-30,-0.060646339159187476,0.05683020231161017,0.016789547710648233,0.03919666211800873,0.04210642977949968,0.008270083989521195,0.00023591593119595688,-0.008446595337552956,0.01964685267381746,-0.00020924530138731467,0.032007650290328496,-0.0014257125759358086,-0.00012759527123616665,-0.0693056424954246
2002-05-31,-0.007343170388251818,-0.01407364889730526,-0.02098391738116518,0.014866678968006797,0.04845287467738145,0.0015530797981353037,0.02024192812388852,-0.0239423661799036,-0.0024648288016459047,0.002488548902043107,-0.0019412448212941108,-0.02148488948840576,-0.00013071920523885418,0.0361661286184209
2002-06-28,-0.07119733841676133,0.008808232977616348,0.02179085505374337,0.028969039745625084,-0.017586691786219362,0.004311332411929714,-0.006476649712230255,-0.0250315007516186,-0.009089337007395337,-0.008371199228097273,-0.0030187986567108624,-0.0277835202375597,0.0001082093684676641,0.04257377581181152
2002-07-31,-0.07709259827000979,-0.012139862409777505,-0.05497992927798212,-0.022685902789590803,0.005830342605721697,0.006363358643607313,-0.0019235909091078751,0.016906814833759762,0.00868990282355464,0.005981460434051816,0.010624127201219496,-0.03186435700717489,-0.0001568675784114279,0.07300139113800619
2002-08-30,0.006744518272425293,-0.002560147797073791,-0.006959296150454442,-0.004897068561154557,-0.00872097271233888,0.00557986590270942,0.007013602951165441,0.016064980316916475,-0.0020561498064522697,0.02286836713298081,0.00840492376780563,-0.017973944106782366,0.0005822445425410633,-0.00968238069425592
2002-09-30,-0.1086019804881778,0.05168018797677863,-0.007847108151606982,-0.03236412168026663,0.03109949103653782,0.007868539394058544,7.082812246257675e-05,-0.011804422783024154,0.00882704500735601,0.010481506658025073,0.014621472762739354,0.011155970471422014,3.2655297556485885e-05,0.009678115660218714
2002-10-31,0.08792885995216572,-0.0632439023067071,0.0021011482195661124,0.020522232521748007,-0.09390528742337217,-0.004804571540040499,-0.0058461162310114445,0.0363835995615123,-0.013502979521540247,0.01855756811315027,-0.013130600876874888,0.07036410651436761,-0.0006208291383181797,-0.031076457269337283
2002-11-29,0.05897382435568567,0.006533076141111052,0.019800897549502386,-0.01264414087857687,-0.0016161923344503795,-0.0009949498525730488,0.004590546480521263,0.015387355903696762,-0.015557346057841523,-0.025657244184493444,-0.048805794728241314,0.021803732541168352,8.120223163994578e-06,0.0046746026843263525
2002-12-31,-0.058796672146282244,0.020572166975936508,-0.013825904017249,0.020160925380948817,-0.0008736741601953445,0.00794478338724064,0.013242779563844148,0.003218741179406459,0.008066342056539978,0.011725707557444648,0.03326440513627464,-0.00868777773983842,0.00014292896452835005,0.007781999475804893
2003-01-31,-0.026147689463955726,0.0071183271653866564,-0.006506800016673822,-0.020976990607297758,0.003180964957077752,0.0011285593394632365,0.0034583998278685246,0.03766571469617252,-0.004716362559179083,0.00019135524386977576,-0.008252313144208143,0.011505787491496047,-6.868073398715556e-05,0.014557098844203045
2003-02-28,-0.014959478613009381,-0.00952584720908935,-0.004385058257963394,-0.015785245927576654,0.024405169150620822,0.00690189440394621,-0.007436417659907147,-0.015314534862251719,-0.0010954271566128194,-0.00387316124968572,-0.004152851216338897,0.03488348891313828,-9.794441399708876e-05,0.025969155866620436
2003-03-31,0.009678032581508466,0.004898937786514313,-0.0023127794534852364,-0.024491521515467726,-0.023003733884554803,-0.00036242822425374896,-0.0077177031018769195,-0.0035613907230293493,0.0009070863925525179,0.0009575504725187027,-0.008801868570033332,-0.03143265519071243,0.00010520297917899091,0.02697029308641153
2003-04-30,0.0827625782547592,-0.007752604598607313,0.012929273481865136,0.053770489336584196,-0.08417054858097152,0.0010577722372426754,0.010686505198924182,0.005960607584212435,-0.01854963371682157,-0.00725815067481729,-0.014028555244659582,-0.007160296509097497,7.223997036759355e-05,-0.03191808579661917
2003-05-30,0.05273157894736859,0.037288082297613045,0.0012681072944275423,0.009964846816242809,-0.007334373604979308,0.00586795472382471,0.031011975047626164,-0.0165694556697316,-0.007895660122399492,0.006296779763680052,-0.025182858983624462,0.028317459585430305,0.0006271508970029441,-0.016468610943941295
2003-06-30,0.012728515282437024,0.008458004606957866,-0.001958335573788477,-0.0028930564914107643,0.053596557371960646,-5.6194781820338366e-05,0.0024420643914636157,0.01955963001063022,-0.012912339896084368,0.006114196820303687,0.005508399863597999,-0.014475161297415173,-0.000530827554094157,0.012018730086030997
2003-07-31,0.017651655187735937,0.02711007675084918,0.00740523563400125,-0.0021886819102445547,0.026416147078205776,-0.013338769646120633,-0.015044271118077691,0.0297630403840868,0.0013682412098099013,0.005819626005570809,0.00842632727325681,0.011518792036607363,-6.675938229106448e-05,0.06065628468500059
2003-08-29,0.019423144104803624,0.02049017029966482,0.006886042053656588,-0.025010196228451635,0.07468111372385297,0.002606141177806647,-0.0017759002755698486,0.017828974802465557,0.013038321203665375,0.009920745493179714,-0.009922243784267364,0.019762262124271443,0.0004861146489332849,-0.039388469572262226
2003-09-30,-0.01056001717520626,-0.0015456314920571888,-0.003318304889430225,0.03157741407391454,0.04285091727010312,0.010457589074985384,0.008221827388537592,-0.021198947233181005,-0.00894053079350194,-0.00575695563750225,0.00618979590310604,0.013341526334560188,-0.0004759537778707629,0.0012910480087503298
2003-10-31,0.05651304347826082,0.0144214944042192,0.006585079645566885,0.008755742617226149,0.00034618003183404383,-0.004856892281369415,-0.007369116762527363,0.020908372024142086,0.00816172372186287,0.006189183637972925,-0.0034539897880810078,0.0005025474604603425,-2.4191404636456082e-05,-0.029257043512717292
2003-11-28,0.008845755736186966,0.02499109068502907,0.003082182002873586,0.02947528373801399,-0.05517952030128358,0.0009232098059941494,0.003048617828949503,-0.006085065527941478,0.0052052782597201835,-0.0024137745647116113,0.002480369621506967,-0.004779367465558374,5.012174748866838e-06,0.010376601334407001
2003-12-31,0.05248047238479227,-0.036561709643405244,0.004975238509595036,0.036105004574382704,0.01670540215390772,0.0015710658494762428,0.012524547190099898,0.008140689457971806,-0.017589694227964605,-0.0032094717401338667,0.004591937597168985,0.007264739514488028,0.000668684431311975,-0.018434637381630977
2004-01-30,0.01828692052980125,0.016346249921079727,0.003350866329576707,-0.009079298337578031,0.0076760052031427575,0.003920460254991485,-0.0006740073756150607,0.008074165886486313,-0.003658594483515843,0.011910035482658822,-0.0032497069458051024,-0.013939426194750578,-0.0006185493605210535,0.013904696404287372
2004-02-27,0.013943962219033998,0.0024849722458741893,-0.0032953588569384993,0.016133813737978217,-0.013167352339269417,0.003706834182681421,0.007980276868873412,0.02067789574047847,0.0028093320159593427,-0.010027991086141965,0.005321512766000399,-0.0216232315437431,-6.630566272877898e-05,-0.02081625879187251
2004-03-31,-0.015063702574306939,0.02135702515786638,0.006376185625069012,-0.021154317112531136,0.11621854523825673,0.0037685293333731664,0.0007100459740183689,-0.02880504393870594,-0.0016224982333102828,-0.004022895797317813,0.005708328152349023,0.013823001289657116,2.0593027477300557e-05,0.016633267095583305
2004-04-30,-0.01559657004134223,-0.022678488374949814,-0.007942308362978587,0.012487926266528778,-0.05705697457433434,-0.0107417827177892,-0.0067141363140364625,-0.033948149520269366,-0.002494694933259989,0.0053617556299076705,-0.004703531951330962,-0.020818207352986607,-3.2687844514798364e-05,-0.0596360208989799
2004-05-28,0.01374954580972849,0.0004517113958741638,0.004095033739433438,0.0009950508312780472,-0.022848870156198596,-0.001787884150624557,-0.006085447727937534,-0.012001475343129089,0.013576857494277467,-0.0029839140516629524,-0.0045507633846300286,0.024644404277277102,-4.113584667794507e-05,0.05826414133732235
2004-06-30,0.01938735966843836,0.005981943974703623,0.014328014759643327,-0.007187747687816007,0.03961729266899803,0.002553340970934419,0.002469529662350447,-0.03700329880419863,-0.0029909744070919925,-0.003297061770978431,0.0007963554561862332,0.03580776618818538,0.00018434687079590083,-0.028192473076170607
2004-07-30,-0.033033813205578126,-0.019656087530960077,-0.0037438203326259495,0.008410733368051943,-0.026799290436985566,0.004126686433676689,0.020222126965809505,0.029027446385006973,-0.0067386152845153036,-0.013052551143433011,0.004904425658099336,-0.0036372103358887214,-7.217711421224349e-05,0.024342209608599952
2004-08-31,0.004097762951334303,-0.004018591575424102,-0.0037043972749799797,-0.001809946158213672,0.012007001938148692,0.007900337170118725,0.016531459747278574,0.0331368497499954,-0.008868370158237961,-0.010542601986571287,0.007791943685542696,-0.003806201437277029,-9.300883145806245e-05,0.04287021586602465
2004-09-30,0.010852377738322658,0.027844864787599094,0.002780262543033707,0.024825273894993893,-0.034492144068789206,0.0012086408038781901,-0.0009733213850406913,0.0304517885991112,0.010485244593768931,0.00508894350801261,-0.0014015554161951119,0.005782582042520839,0.0001881199290349623,-0.03129181185603171
2004-10-29,0.015317718446601966,0.005922297557112873,-2.6598195586972906e-05,0.020653046445631984,0.002947343681795004,0.003102840838163076,-9.082936217347931e-05,-0.010236761782871136,0.008758256345388883,0.002844789028796188,-0.007089138527211835,0.034253978436394564,-7.219239179860788e-05,0.029057166957545514
2004-11-30,0.04052637228650675,0.024103286232248666,0.007921385384308977,0.028884642862891864,0.0020296765707339195,-0.003714386005797668,0.0006122573183385757,0.027147275213658187,0.011332362912248643,-0.006181679457492817,0.004379019391350436,0.008750329606624592,0.00047990359753415784,-0.02167773779059806
2004-12-31,0.034077414694006776,0.0063257414332972065,-0.006354334732709951,0.009811756704833363,0.012994154249589863,0.0033277423900012447,0.005702874751599689,0.0027888798736001377,0.0016662005975951397,0.006152929270025385,-0.002945163561903906,-0.010300192518981378,-0.0004024787646579875,0.012285657862722073
2005-01-31,-0.024289027230383335,-0.006618143132335476,-0.0029543828117900225,0.0065661486757236445,-0.001733898373432536,0.0026425833285147627,0.0054016236113578475,0.022777112874460687,-0.001776391923780745,0.0036327367789070752,-0.003228805254571823,-0.02917415302155462,-8.893910888279309e-05,-0.06178274897767721
2005-02-28,0.02100779471171505,-0.004273827455486191,0.003192591224808212,0.029068814201757696,-0.006383580133876975,-0.0029174317714126714,0.007854505393313657,0.050721015811218434,0.012339460234453061,0.00084219901031218,-0.00667621934596415,-0.022714118686239747,-6.054033812704328e-05,0.010648235950701003
2005-03-31,-0.01748468278437714,0.0015507649771785287,-0.005330547694240878,-0.006533412578892308,-0.008883361253679042,-0.001981096665185471,0.003175755933589604,-0.04167161733297176,0.009521538430967846,-0.0074192715081349316,-0.002163111389149125,0.007653859881147709,0.00013369898540484954,0.0027308991720007645
2005-04-29,-0.01895248414376332,-0.013639170417498882,-0.012257098043032058,0.0032917781549973955,-0.0031368097709160887,0.0048609982088209935,0.011952109866390098,-0.004299767568244257,-0.008993218875528657,-0.003781577112233349,0.002753406222668217,-0.004559658760639684,0.0004307717261349351,0.07750795195491704
2005-05-31,0.03184036731634183,0.02474444795757945,0.0030942219062080056,-0.03598813065976806,-0.016334109064419074,0.005426969761117603,-0.00496587250639206,0.023026141688255466,0.005965050743170899,0.0018477041142244827,0.001297293812007265,0.026433337790424484,-4.2343715510564234e-05,-0.022109777698140515
2005-06-30,0.0014739686084461272,0.030040500403020507,0.003296856847280545,0.003502417506483821,0.0005082673251970756,0.0028873847426820294,0.008780208033034462,0.01268025871394839,0.007055788549142735,-0.003036953479161289,0.00233131261850604,-0.02700807834141141,-0.0003781824300533058,0.005718546607057423
2005-07-29,0.037226702786377915,0.015270234309599492,0.007572186385487914,-0.0016422340708802385,-0.011799616823943357,-0.0036194958059153452,-0.010052999421644847,0.0310285007146519,0.0070305071767337995,0.0005869829478716282,0.001839294827962322,0.009706096231210382,-3.825327429744438e-05,0.034575087060402084
2005-08-31,-0.009055816505706795,-0.0008753859644174238,-0.005989129270541384,0.03021825504094509,0.047071043232481416,0.004254687884642882,0.006778750680117605,-0.02269214052272111,0.0036262060015338146,0.0043305977000903766,-0.007386480407620313,0.0114469558017862,0.0003672083037781343,-0.041873775646108495
2005-09-30,0.008078898033851043,0.0007450563978122354,-0.002230218582929537,0.014392114282525272,0.0716324333571692,-0.004288518110088299,0.004444722369833034,0.03481023944363354,0.0017750483654349006,0.0049158555487693765,-0.0006653790893951716,0.006153573240683469,-0.0004515253135665016,0.010587053380919254
2005-10-31,-0.016621113074204934,-0.006472027987885428,-0.007827134541279486,-0.013290528686630367,0.00018728445276417274,-0.0034161717763603414,-0.0057013641201531795,-0.03512861689891912,-0.004204283217208615,-0.005849131068897898,0.005741183258856072,-0.0009933495253233917,0.00041656454157864425,0.012735037874072229
2005-11-30,0.037807458898571684,0.005177548081382793,0.0007954822330800138,-0.024399088131617105,0.016588377884970217,0.00200519944346228,0.001524946116532165,0.04826800212811597,0.005809228907421603,0.006945440991786941,-0.005069885727102853,0.0013153788253575244,-7.749853434259671e-05,0.005965136325077919
2005-12-30,0.0003526735700291688,0.005037313449822687,-0.005814649431775537,0.03861540249274464,0.047393154914397606,0.0030142617522047176,0.007489979907795738,0.010492795437878705,0.005915219484549662,0.0033049647666429554,-0.005012819361526641,-0.006852540968238044,0.00011543429409708369,-0.01603311738073532
2006-01-31,0.026615201879568402,0.03783238227422714,0.011809733117286267,0.03242428618012039,0.0018339251736202017,-2.207182475426686e-05,-0.0006067274921499818,0.04575004383998256,0.0016219365742796005,0.008851220748735802,0.0023305618145027934,-5.685306327232742e-05,-0.0005681303069195835,0.019880048225194
2006-02-28,0.0027875540391625957,-0.011464752389793319,0.007104825786166094,-0.002834262240661982,-0.013477366574099805,0.0015687797740548454,0.0013100808238173138,-0.0037941937685054446,-0.009816512305275554,0.004338116674740811,-0.00032925909215622616,-0.015100648042004422,-5.335195939178768e-05,0.014168702819762359
2006-03-31,0.01251293858916642,0.02432364120349896,0.004236624513495449,0.021126724650235934,0.0012236114698839715,-0.003923242450305364,-0.0033580343112479018,-0.027144790104990015,0.004819330789090286,0.0030875798805451854,-0.0005333228177696603,-0.00016328085408763918,0.00018206579486822194,0.028614462887289988
2006-04-28,0.013492190775681265,-0.01133731695269261,-0.002553303947577768,0.0413584638005947,0.008211597649603206,-0.002201871268826672,0.010498779692979961,0.029237718120285437,-0.0025454368353036456,0.007047570714806444,-0.0042186748246809186,-0.0051302741286881415,0.00040688376038486903,-0.03240815462629923
2006-05-31,-0.02880377534133221,-0.013985930722238603,-0.004222189461999579,0.006541293913160599,-0.031584813881595356,9.689045118778036e-05,0.005407826108342763,-0.06178400673882323,0.003151768558992969,-0.009674311348556112,-0.0014368558350051838,-0.015522486911486874,-0.0005432826259537393,0.00023966434193572334
2006-06-30,0.0014354267711646578,0.0023873858976165823,-0.0018752488279849015,-0.0003757561028836073,-0.015812782498164698,0.0005560857779084282,0.007457872997027538,0.0019003446496461498,-0.005756444371304603,-0.00545714643438514,0.005596181347846531,0.0038440580097891764,0.0006489054463249481,0.044614826918302555
2006-07-31,0.006143376068375958,-0.036834053455972945,-0.0022946845586843956,0.017957043078466933,-0.008895133805802063,0.0054765600628676,0.021826434502378804,0.012974465370376404,-0.0186104883031306,-0.002274966582414009,-7.741317999544056e-05,-0.008198685687365918,-0.0005783000973503278,0.033987168875902585
2006-08-31,0.0237773192591963,-0.007883916738787178,0.005340387143187627,0.007896846252873641,-0.003332887636834779,0.006293759980727946,-0.006445346460864615,-0.0019815044023344837,-0.0023649501781996887,-0.002257154586349605,0.00018049480228439496,0.020778160349257748,-6.55492316874659e-05,-0.004538429884180795
2006-09-29,0.0258501022265722,-0.018897405137351178,0.0005032895417432879,-0.01423766593076957,-0.015694044478266334,0.003246622154087884,-0.002164721421066485,0.008461012878923105,-0.0008901398426245898,-0.00027228571322336116,-0.0030661607952239146,0.014230072370067272,0.00015006662169484916,0.002148544074020934
2006-10-31,0.032582110930515946,0.01297993639090083,0.003988417311113129,0.009116671691111009,-0.004138781921318654,0.0024743870319134838,-0.0006508607584581744,0.0036461548353385748,-0.005932500618024708,0.006409066956212003,0.002875432052896122,0.005548915696469571,-5.101023584227343e-05,0.017602086713715125
2006-11-30,0.019043909878000816,0.016113085180460857,-0.005364224743674227,0.018392111861314432,-0.015962242133173824,0.0038886532304793203,0.005983890071459837,0.04176268470004055,0.007440062080654751,-0.003017433419533949,0.001222806744910529,0.005233693366706926,-5.732573959166612e-05,0.010889231018079253
2006-12-29,0.014062595889999538,-0.01578418674019232,0.0014119784444956496,0.01576504744118678,0.016261516926084223,-0.002287588744433117,0.007175840352233957,0.01508325650870676,-0.013076640926899277,0.005807177138721496,0.0009544542906616063,-0.02126020389272132,0.00014486776361233127,-0.015028766930536983
2007-01-31,0.015143715062409031,0.017486325668457082,-0.010243002196469984,-0.0023607839961261156,-0.0021198448646339973,-0.0009717777937930713,0.0007192742307864826,-0.026666422904283046,0.01616095421354455,-0.005733011456272551,-0.00142662184128476,-0.00853011605995515,-7.046152056960735e-05,0.06676810429689518
2007-02-28,-0.019630864011265396,0.018471279409192756,0.0015206051832001052,0.006041535453720465,0.037782997257653286,0.006908415659292297,0.0038598727046465497,-0.02301474904104163,0.007425914274377021,0.00226455006278647,-0.005574607908983531,0.018371443109472863,-0.00011704498198386766,-0.04619631677212856
2007-03-30,0.01129366472093591,-0.0008718624920120346,0.0010686848800112933,0.027861234335646294,-0.025864184297984687,-0.0007099648802057499,0.0029977438802137307,0.022441989260460714,-0.0047988675492054225,0.009722135851228013,-0.003321744199008954,-0.009123971159145521,0.00018652958351162655,-0.022192567530360873
2007-04-30,0.04423442627127289,-0.024651510266396545,0.004606370439971804,0.017459357751839488,-0.041851236390886955,0.001352413594102448,-0.0041304830610413915,0.01717678884907227,0.002016347783772701,0.008714077305478483,-0.010950203652797627,-0.00340315084378405,-1.373412812142108e-05,-0.02094824980231298
2007-05-31,0.03489949860928105,0.008557403844372057,-0.0018505219274310009,-0.009050807732947228,0.004045589839950882,-0.0036675634777818163,0.004398692977249499,0.023295556786211563,0.002068966061152616,0.008610036515164163,-0.002873862969037709,-0.018518737277269832,0.0003988045564942179,-0.018916620763306344
2007-06-29,-0.016574625362567756,-0.00037842498946708686,0.002215765454722147,0.012746483850169172,0.007693577735141769,-0.0010718816440844787,-0.008029180806315574,0.05124271533044454,-0.0020540618834528034,0.006904656343773478,-0.00036383957481321214,0.006844641983775317,-0.00031180118239543426,-0.06373572948708855
2007-07-31,-0.030715342892918378,-0.012712887672843738,-0.011655607707720846,0.005590683459090199,0.01641660462754659,0.003291565220493481,-0.009307883691271827,0.07279611803151714,0.0007051373838837527,0.005035247337454973,-0.0028214935161898907,0.006788280039203314,0.0003239333682168201,-0.02508343702455501
2007-08-31,0.015039327594345737,-0.00538500972755202,0.0028308635699512853,-0.014676070874798601,-0.01991119022592941,0.005987281167499374,0.0007701954848241769,-0.002395995108584811,-0.010168055857803338,0.00238664664629102,0.001625274928266994,0.015336949701720701,-0.0005093642574069135,0.042626717885068846
2007-09-28,0.03742505102778899,-0.010878784226102937,-0.007537380154428886,0.019665654337903314,0.018379874744006167,0.0019990193555451674,0.00023432395920789523,0.053812854213127835,-0.006197169804639451,0.011723075999137314,-0.003891548133505056,-0.007877106302849657,0.0001367145833194687,0.031183798259217455
2007-10-31,0.015916674963257833,0.007673826110309867,0.0017325154216767842,0.03167111379082353,0.001507219239641061,0.003564703130054135,-0.014888675620554575,0.08440342170516302,-0.004432877958090553,0.005221026289671457,0.004467395735459373,0.020232192105052844,-8.584692175254635e-05,-0.004822904819885952
2007-11-30,-0.041733756271146887,-0.013849902194020311,-0.00898833599132745,0.007535701235701582,-0.007485833613395259,0.008252960467624349,-0.00275387917179902,-0.030354170474056807,0.003339120370133661,-0.0078122100302762745,-0.0030113939177339455,-0.01196417537161891,-0.00010642326185940701,-0.06859250012599644
2007-12-31,-0.006963813964104775,0.002903223093671424,-0.0023421755690389966,-0.012284077921485538,-0.03389639107587554,0.0011394019732346734,-0.004463394105457373,0.026954333376575317,0.008119163503379928,7.971085022058925e-05,-0.0033714435956793496,-0.011981819049220244,0.0006334575595952296,-0.04251590446763457
2008-01-31,-0.06001472438031818,0.004349781043547947,-0.002307057776132132,-0.03334673197843521,0.016147954934970246,0.008607434717808029,0.023953576246728676,-0.03908013354508609,-0.010693645294168094,-0.013774251113851568,0.008696528817099272,0.001238155956193962,-0.0005503781043873397,0.0037096104220688685
2008-02-29,-0.032366616809677555,0.010923832061959026,-0.00246764935631227,0.0273264433488028,-0.01216420969370267,0.000883135968335818,-0.01693878539601952,0.0642554585741365,0.00895949288848728,-0.007190626981966057,0.006922662406601075,-0.042356819076689395,-0.0001019167077463759,-0.019315302768999502
2008-03-31,-0.004281127617841822,-0.006644082837634294,0.00644692974777569,0.013254647844715332,-0.020994855458756855,0.001780532628364307,-0.0030464935547201014,-0.029071195183628218,-0.013207681374582968,-0.001786805421089506,0.005185098746848038,0.03675464368707891,0.00018256324855677516,0.06321052691890663
2008-04-30,0.04877303216974683,0.0025864780722401753,-3.3067921380101895e-05,-0.0031658241216057023,0.03799954958759838,-0.002384233375956696,-0.006501616894293058,0.016064214518803938,0.0158582685127373,0.0032891602865448843,-0.0071156119551611385,0.002665009898235149,-9.097450041677113e-05,0.019932272552693774
2008-05-30,0.012989598997493752,0.03510505545625485,0.0022136382441220875,-0.0066496511514839846,0.004856460489869393,-0.00225843404869267,-0.016401723775780454,-0.006938515292490902,0.0174271956475937,-0.004236221097574773,0.0034943666729501804,0.015350298218664397,-7.005661206330865e-05,-0.030012454399819925
2008-06-30,-0.08427152514840551,0.01821228329626981,-0.016708303456636403,-0.009363224949311105,-0.008803557731810172,0.000608084364420565,-0.004613291495879204,-0.014531558009892254,0.01169255582563282,0.011003342788930129,-0.012529445990565255,-0.027173039072991942,0.00012309702170334308,-0.008219445720234933
2008-07-31,-0.008165532263996182,0.004490672968477059,0.021011347479314484,-0.027808238939436222,-0.020943174386427062,0.001420705238471683,-0.003029211378255946,-0.007072874496370944,-0.03728111545047167,-0.004950735148374701,0.025210181744003524,0.03641672533689438,-3.717263778792255e-05,0.011327008544847878
2008-08-29,0.014528415768155563,0.005520280939282595,0.010178109788426912,-0.056248843542288623,-0.026358666890093117,0.003902906627232942,0.003942538676108592,-0.0453816392455444,-0.003908144678602742,-0.0023594914427848314,0.0009264851763536031,0.008522272681784317,-1.138965332681506e-05,-0.01687129140959485
2008-09-30,-0.0888999526535341,-0.01543073259846739,0.016910660952481865,-0.050440519630638725,0.009315080495508984,-0.00130956661321803,0.009980163003552506,-0.03639070693677404,-0.03271744334338768,-0.010631534762499825,0.017548566445842288,0.006112667438123387,0.0005798443198092654,0.06163517148639334
2008-10-31,-0.16776419856570746,-0.02999971655965522,-0.00516460962641449,-0.04958242776939134,-0.01724301995598357,-0.006326807879902793,-0.0015833440571289548,-0.04926647206105561,-0.0186516850600163,-0.0008142093775659609,-0.00012883661549170644,0.04640242616609935,-6.620952156255466e-05,-0.0965250177703165
2008-11-28,-0.07156176086551012,-0.03335626869753894,-0.0038237922104645827,0.005274484294254353,0.018630633579481304,0.014605931073122982,0.01192193947434824,-0.0011824674583586908,-0.006124977584695976,-0.005164152988314644,-0.0074264906418268495,0.010357501683421269,-0.0001210389381577498,-0.19625074678913723
2008-12-31,0.010706320278566224,0.041987649441314945,0.0017278779159469876,0.058232560115803175,0.040883021616228005,0.011933772464575375,0.006420680904123968,-0.006265399540599029,0.006925267172441088,-0.0010573112420352651,0.002045005823866103,0.023241575035628882,0.0001205449782466124,0.08229300862686996
2009-01-30,-0.08406731355558245,0.008667904951881467,-0.021059796190214183,-0.05269281961378641,-0.016968550006878497,0.00018325117957015274,-0.018340663342197944,0.047750806478046415,0.028176769928677847,0.00028680552218993127,-0.010210530848922539,0.013297785285506878,-0.0006935092089070463,-0.057654557436883566
2009-02-27,-0.10638056285589131,0.016446744650524536,-0.021643807639323345,-0.0003258175178135897,-0.026801009848781504,-0.000565958221407481,-0.019886638812918606,0.057471176765879387,0.020448504904894235,-0.007773513571501189,-0.0005737087684616615,0.016765884767335933,0.0004934351444777219,-0.08328318663065562
2009-03-31,0.0878724067706414,-0.007063232623764584,0.007345725114642002,-0.006837002304346446,0.019115497252054324,0.007301271646128059,0.0047215906019777015,0.06960389172337084,-0.00815462697155632,0.008177541115478276,0.0006137677167832312,0.004028155661436869,-0.0005211977481728303,-0.06073719628976422
2009-04-30,0.09563355457227135,0.053512529080517346,0.02660527363566273,0.02559887359719666,-0.006455580078951015,-0.001833481380012103,-0.002981256968333623,0.021799808497635603,0.004207427995899321,-0.008072909431694864,0.017638758725644382,0.01933108282595103,-1.8433736218056995e-05,0.14882905520583636
2009-05-29,0.05635260449028629,-0.019139313923375922,-0.0034948139596612596,0.09010873927862517,0.026041448421311855,0.0015262877936702349,0.00797015710558998,0.06032249182672483,-0.01626657242607881,0.01263237999991073,0.0001451690163461819,-0.024752178708645833,-0.00012345277931448406,-0.013408090710724654
2009-06-30,0.002369408305337446,0.004797939549218703,0.004268341500029281,-0.024996364293842287,0.023462402995364857,0.0036167789411891737,-0.009542130996215136,-0.018674130658723143,-0.007777497260683794,0.010650684979962625,-0.0018106293324290789,0.013542885416884493,0.0001311506628232529,-0.03929036441300804
2009-07-31,0.07582842657067551,0.0061616408444874066,0.009913611067972311,0.031389998264222424,-0.005622453811380934,0.004605343326862528,0.002390522189706673,0.016391880258646935,-0.00011894659503081106,-0.006623558744991667,0.004318783226020029,0.00686313303913072,-5.365368107180385e-05,-0.0033864705529337985
2009-08-31,0.03615268330590588,-0.002638151591346956,0.008589696307996206,0.018026661496436634,-0.004411239266275249,0.004073768551187268,0.012174716275775432,-0.05439170054942457,0.00648433142132504,-0.009840615429207094,-0.0026229038284599493,0.010573397566674206,-6.398660347370702e-05,0.06446526928632275
